split,image_id,true_label,resnet_probability,resnet_label,densenet_probability,densenet_label,efficientnet_probability,efficientnet_label,gel_probability,gel_label
val,IMG0001963.jpg,Non_fractured,0.0146,Non_fractured,0.0002,Non_fractured,0.2151,Non_fractured,0.0605,Non_fractured
val,IMG0001968.jpg,Non_fractured,0.6631,Fractured,0.0009,Non_fractured,0.5067,Non_fractured,0.4884,Fractured
val,IMG0001983.jpg,Non_fractured,0.0069,Non_fractured,0.0022,Non_fractured,0.0078,Non_fractured,0.0051,Non_fractured
val,IMG0001994.jpg,Non_fractured,0.0000,Non_fractured,0.0003,Non_fractured,0.0019,Non_fractured,0.0006,Non_fractured
val,IMG0002000.jpg,Non_fractured,0.0055,Non_fractured,0.0002,Non_fractured,0.0398,Non_fractured,0.0121,Non_fractured
val,IMG0002023.jpg,Non_fractured,0.0037,Non_fractured,0.0001,Non_fractured,0.0121,Non_fractured,0.0043,Non_fractured
val,IMG0002025.jpg,Non_fractured,0.0148,Non_fractured,0.0055,Non_fractured,0.0015,Non_fractured,0.0074,Non_fractured
val,IMG0002029.jpg,Non_fractured,0.0403,Non_fractured,0.0002,Non_fractured,0.0109,Non_fractured,0.0154,Non_fractured
val,IMG0002032.jpg,Non_fractured,0.0011,Non_fractured,0.0079,Non_fractured,0.0160,Non_fractured,0.0079,Non_fractured
val,IMG0002040.jpg,Non_fractured,0.0131,Non_fractured,0.0004,Non_fractured,0.1049,Non_fractured,0.0315,Non_fractured
val,IMG0002048.jpg,Non_fractured,0.0207,Non_fractured,0.0001,Non_fractured,0.0049,Non_fractured,0.0077,Non_fractured
val,IMG0002057.jpg,Non_fractured,0.0172,Non_fractured,0.0023,Non_fractured,0.0037,Non_fractured,0.0073,Non_fractured
val,IMG0002065.jpg,Non_fractured,0.0994,Non_fractured,0.0002,Non_fractured,0.0631,Non_fractured,0.0472,Non_fractured
val,IMG0002066.jpg,Non_fractured,0.1869,Non_fractured,0.0116,Non_fractured,0.4429,Non_fractured,0.1190,Non_fractured
val,IMG0002067.jpg,Non_fractured,0.0392,Non_fractured,0.0034,Non_fractured,0.1663,Non_fractured,0.0568,Non_fractured
val,IMG0002075.jpg,Non_fractured,0.1631,Non_fractured,0.0116,Non_fractured,0.7629,Fractured,0.2567,Non_fractured
val,IMG0002092.jpg,Non_fractured,0.0011,Non_fractured,0.0041,Non_fractured,0.0004,Non_fractured,0.0022,Non_fractured
val,IMG0002103.jpg,Non_fractured,0.0127,Non_fractured,0.1571,Non_fractured,0.2577,Non_fractured,0.1386,Non_fractured
val,IMG0002104.jpg,Non_fractured,0.1534,Non_fractured,0.0231,Non_fractured,0.5220,Non_fractured,0.1200,Non_fractured
val,IMG0002107.jpg,Non_fractured,0.0055,Non_fractured,0.0003,Non_fractured,0.0022,Non_fractured,0.0024,Non_fractured
val,IMG0002113.jpg,Non_fractured,0.0157,Non_fractured,0.0010,Non_fractured,0.0427,Non_fractured,0.0164,Non_fractured
val,IMG0002121.jpg,Non_fractured,0.0003,Non_fractured,0.0091,Non_fractured,0.0010,Non_fractured,0.0043,Non_fractured
val,IMG0002144.jpg,Non_fractured,0.0163,Non_fractured,0.0004,Non_fractured,0.0086,Non_fractured,0.0074,Non_fractured
val,IMG0002159.jpg,Non_fractured,0.6582,Fractured,0.7723,Fractured,0.5866,Fractured,0.6887,Fractured
val,IMG0002163.jpg,Non_fractured,0.0005,Non_fractured,0.0097,Non_fractured,0.0019,Non_fractured,0.0048,Non_fractured
val,IMG0002164.jpg,Non_fractured,0.0004,Non_fractured,0.0024,Non_fractured,0.0017,Non_fractured,0.0016,Non_fractured
val,IMG0002170.jpg,Non_fractured,0.2537,Non_fractured,0.0056,Non_fractured,0.1080,Non_fractured,0.1090,Non_fractured
val,IMG0002203.jpg,Non_fractured,0.0062,Non_fractured,0.0000,Non_fractured,0.0249,Non_fractured,0.0084,Non_fractured
val,IMG0002240.jpg,Non_fractured,0.0145,Non_fractured,0.0008,Non_fractured,0.0087,Non_fractured,0.0071,Non_fractured
val,IMG0002248.jpg,Non_fractured,0.0212,Non_fractured,0.0000,Non_fractured,0.1213,Non_fractured,0.0381,Non_fractured
val,IMG0002251.jpg,Non_fractured,0.0127,Non_fractured,0.0009,Non_fractured,0.4283,Non_fractured,0.0461,Non_fractured
val,IMG0002253.jpg,Non_fractured,0.0129,Non_fractured,0.0013,Non_fractured,0.0964,Non_fractured,0.0296,Non_fractured
val,IMG0002258.jpg,Non_fractured,0.0769,Non_fractured,0.0173,Non_fractured,0.2986,Non_fractured,0.1088,Non_fractured
val,IMG0002261.jpg,Non_fractured,0.1177,Non_fractured,0.9467,Fractured,0.9055,Fractured,0.8255,Fractured
val,IMG0002268.jpg,Non_fractured,0.1284,Non_fractured,0.0304,Non_fractured,0.6325,Fractured,0.2099,Non_fractured
val,IMG0002277.jpg,Non_fractured,0.1436,Non_fractured,0.0956,Non_fractured,0.8877,Fractured,0.5118,Fractured
val,IMG0002278.jpg,Non_fractured,0.0002,Non_fractured,0.0001,Non_fractured,0.0615,Non_fractured,0.0161,Non_fractured
val,IMG0002296.jpg,Non_fractured,0.0095,Non_fractured,0.0001,Non_fractured,0.0140,Non_fractured,0.0066,Non_fractured
val,IMG0002631.jpg,Non_fractured,0.0087,Non_fractured,0.0007,Non_fractured,0.0111,Non_fractured,0.0059,Non_fractured
val,IMG0002639.jpg,Non_fractured,0.0025,Non_fractured,0.0006,Non_fractured,0.0047,Non_fractured,0.0023,Non_fractured
val,IMG0002645.jpg,Non_fractured,0.2118,Non_fractured,0.0098,Non_fractured,0.0717,Non_fractured,0.0884,Non_fractured
val,IMG0002657.jpg,Non_fractured,0.0008,Non_fractured,0.0015,Non_fractured,0.0077,Non_fractured,0.0029,Non_fractured
val,IMG0002684.jpg,Non_fractured,0.2330,Non_fractured,0.0573,Non_fractured,0.0900,Non_fractured,0.1201,Non_fractured
val,IMG0002693.jpg,Non_fractured,0.1153,Non_fractured,0.0024,Non_fractured,0.1929,Non_fractured,0.0869,Non_fractured
val,IMG0002724.jpg,Non_fractured,0.0145,Non_fractured,0.0001,Non_fractured,0.0095,Non_fractured,0.0070,Non_fractured
val,IMG0002727.jpg,Non_fractured,0.0165,Non_fractured,0.0001,Non_fractured,0.0103,Non_fractured,0.0078,Non_fractured
val,IMG0002740.jpg,Non_fractured,0.3870,Non_fractured,0.0327,Non_fractured,0.0445,Non_fractured,0.0786,Non_fractured
val,IMG0002748.jpg,Non_fractured,0.0010,Non_fractured,0.0093,Non_fractured,0.0033,Non_fractured,0.0051,Non_fractured
val,IMG0002755.jpg,Non_fractured,0.0039,Non_fractured,0.0003,Non_fractured,0.0035,Non_fractured,0.0022,Non_fractured
val,IMG0002764.jpg,Non_fractured,0.0642,Non_fractured,0.0047,Non_fractured,0.0998,Non_fractured,0.0478,Non_fractured
val,IMG0002775.jpg,Non_fractured,0.0056,Non_fractured,0.0001,Non_fractured,0.0171,Non_fractured,0.0062,Non_fractured
val,IMG0002785.jpg,Non_fractured,0.0004,Non_fractured,0.0017,Non_fractured,0.0002,Non_fractured,0.0009,Non_fractured
val,IMG0002792.jpg,Non_fractured,0.0143,Non_fractured,0.0029,Non_fractured,0.1254,Non_fractured,0.0383,Non_fractured
val,IMG0002796.jpg,Non_fractured,0.0008,Non_fractured,0.0009,Non_fractured,0.0277,Non_fractured,0.0078,Non_fractured
val,IMG0002803.jpg,Non_fractured,0.0286,Non_fractured,0.0036,Non_fractured,0.0108,Non_fractured,0.0132,Non_fractured
val,IMG0002804.jpg,Non_fractured,0.0131,Non_fractured,0.0031,Non_fractured,0.0085,Non_fractured,0.0076,Non_fractured
val,IMG0002811.jpg,Non_fractured,0.0106,Non_fractured,0.0001,Non_fractured,0.1786,Non_fractured,0.0497,Non_fractured
val,IMG0002818.jpg,Non_fractured,0.2628,Non_fractured,0.0004,Non_fractured,0.1476,Non_fractured,0.1199,Non_fractured
val,IMG0002824.jpg,Non_fractured,0.0040,Non_fractured,0.0027,Non_fractured,0.0128,Non_fractured,0.0057,Non_fractured
val,IMG0002828.jpg,Non_fractured,0.0219,Non_fractured,0.0024,Non_fractured,0.7567,Fractured,0.3934,Non_fractured
val,IMG0002836.jpg,Non_fractured,0.1287,Non_fractured,0.0188,Non_fractured,0.0071,Non_fractured,0.0498,Non_fractured
val,IMG0002850.jpg,Non_fractured,0.0023,Non_fractured,0.0013,Non_fractured,0.0375,Non_fractured,0.0110,Non_fractured
val,IMG0002859.jpg,Non_fractured,0.0016,Non_fractured,0.0005,Non_fractured,0.0137,Non_fractured,0.0043,Non_fractured
val,IMG0002875.jpg,Non_fractured,0.0385,Non_fractured,0.0326,Non_fractured,0.1178,Non_fractured,0.0566,Non_fractured
val,IMG0002877.jpg,Non_fractured,0.0168,Non_fractured,0.0003,Non_fractured,0.0112,Non_fractured,0.0082,Non_fractured
val,IMG0002882.jpg,Non_fractured,0.0532,Non_fractured,0.0480,Non_fractured,0.2934,Non_fractured,0.1134,Non_fractured
val,IMG0002903.jpg,Non_fractured,0.1837,Non_fractured,0.0044,Non_fractured,0.2474,Non_fractured,0.1230,Non_fractured
val,IMG0002908.jpg,Non_fractured,0.0821,Non_fractured,0.0001,Non_fractured,0.0637,Non_fractured,0.0420,Non_fractured
val,IMG0002909.jpg,Non_fractured,0.0279,Non_fractured,0.0002,Non_fractured,0.0049,Non_fractured,0.0100,Non_fractured
val,IMG0002919.jpg,Non_fractured,0.1057,Non_fractured,0.0218,Non_fractured,0.0354,Non_fractured,0.0513,Non_fractured
val,IMG0002920.jpg,Non_fractured,0.0160,Non_fractured,0.0444,Non_fractured,0.0909,Non_fractured,0.0477,Non_fractured
val,IMG0002923.jpg,Non_fractured,0.0786,Non_fractured,0.0006,Non_fractured,0.0315,Non_fractured,0.0328,Non_fractured
val,IMG0002926.jpg,Non_fractured,0.0021,Non_fractured,0.0024,Non_fractured,0.0014,Non_fractured,0.0021,Non_fractured
val,IMG0002933.jpg,Non_fractured,0.1672,Non_fractured,0.0014,Non_fractured,0.0064,Non_fractured,0.0540,Non_fractured
val,IMG0002942.jpg,Non_fractured,0.0070,Non_fractured,0.0043,Non_fractured,0.0942,Non_fractured,0.0285,Non_fractured
val,IMG0002992.jpg,Non_fractured,0.0014,Non_fractured,0.0012,Non_fractured,0.0070,Non_fractured,0.0028,Non_fractured
val,IMG0002994.jpg,Non_fractured,0.1996,Non_fractured,0.0003,Non_fractured,0.3416,Non_fractured,0.1507,Non_fractured
val,IMG0002995.jpg,Non_fractured,0.0882,Non_fractured,0.0060,Non_fractured,0.0736,Non_fractured,0.0490,Non_fractured
val,IMG0003004.jpg,Non_fractured,0.0294,Non_fractured,0.0141,Non_fractured,0.3759,Non_fractured,0.0544,Non_fractured
val,IMG0003042.jpg,Non_fractured,0.0945,Non_fractured,0.0008,Non_fractured,0.0049,Non_fractured,0.0308,Non_fractured
val,IMG0003048.jpg,Non_fractured,0.0052,Non_fractured,0.0110,Non_fractured,0.0116,Non_fractured,0.0094,Non_fractured
val,IMG0003068.jpg,Non_fractured,0.4905,Non_fractured,0.3053,Fractured,0.1972,Non_fractured,0.3345,Non_fractured
val,IMG0003071.jpg,Non_fractured,0.1047,Non_fractured,0.0239,Non_fractured,0.0173,Non_fractured,0.0472,Non_fractured
val,IMG0003075.jpg,Non_fractured,0.5495,Fractured,0.8239,Fractured,0.7642,Fractured,0.7235,Fractured
val,IMG0003088.jpg,Non_fractured,0.0270,Non_fractured,0.0504,Non_fractured,0.0192,Non_fractured,0.0350,Non_fractured
val,IMG0003107.jpg,Non_fractured,0.3556,Non_fractured,0.0058,Non_fractured,0.0514,Non_fractured,0.0624,Non_fractured
val,IMG0003115.jpg,Non_fractured,0.0104,Non_fractured,0.0002,Non_fractured,0.0124,Non_fractured,0.0065,Non_fractured
val,IMG0003117.jpg,Non_fractured,0.2480,Non_fractured,0.0834,Non_fractured,0.0798,Non_fractured,0.1334,Non_fractured
val,IMG0003126.jpg,Non_fractured,0.6630,Fractured,0.9185,Fractured,0.1709,Non_fractured,0.7065,Fractured
val,IMG0003144.jpg,Non_fractured,0.2438,Non_fractured,0.0128,Non_fractured,0.5201,Non_fractured,0.2708,Non_fractured
val,IMG0003159.jpg,Non_fractured,0.0053,Non_fractured,0.0004,Non_fractured,0.0378,Non_fractured,0.0116,Non_fractured
val,IMG0003176.jpg,Non_fractured,0.0207,Non_fractured,0.0016,Non_fractured,0.0005,Non_fractured,0.0072,Non_fractured
val,IMG0003181.jpg,Non_fractured,0.0360,Non_fractured,0.0002,Non_fractured,0.0139,Non_fractured,0.0148,Non_fractured
val,IMG0003185.jpg,Non_fractured,0.0065,Non_fractured,0.0101,Non_fractured,0.0131,Non_fractured,0.0097,Non_fractured
val,IMG0003196.jpg,Non_fractured,0.0464,Non_fractured,0.0817,Non_fractured,0.2919,Non_fractured,0.1254,Non_fractured
val,IMG0003198.jpg,Non_fractured,0.0003,Non_fractured,0.0013,Non_fractured,0.0199,Non_fractured,0.0058,Non_fractured
val,IMG0003223.jpg,Non_fractured,0.0003,Non_fractured,0.0011,Non_fractured,0.0005,Non_fractured,0.0007,Non_fractured
val,IMG0003241.jpg,Non_fractured,0.0740,Non_fractured,0.0005,Non_fractured,0.0368,Non_fractured,0.0327,Non_fractured
val,IMG0003244.jpg,Non_fractured,0.0386,Non_fractured,0.0002,Non_fractured,0.0426,Non_fractured,0.0231,Non_fractured
val,IMG0003275.jpg,Non_fractured,0.0133,Non_fractured,0.0004,Non_fractured,0.0463,Non_fractured,0.0163,Non_fractured
val,IMG0003282.jpg,Non_fractured,0.0022,Non_fractured,0.0001,Non_fractured,0.0036,Non_fractured,0.0017,Non_fractured
val,IMG0003284.jpg,Non_fractured,0.3999,Non_fractured,0.9377,Fractured,0.7383,Fractured,0.7747,Fractured
val,IMG0003289.jpg,Non_fractured,0.0010,Non_fractured,0.0006,Non_fractured,0.0132,Non_fractured,0.0040,Non_fractured
val,IMG0003300.jpg,Non_fractured,0.0534,Non_fractured,0.0114,Non_fractured,0.1759,Non_fractured,0.0672,Non_fractured
val,IMG0003306.jpg,Non_fractured,0.0055,Non_fractured,0.0002,Non_fractured,0.0022,Non_fractured,0.0024,Non_fractured
val,IMG0003318.jpg,Non_fractured,0.0002,Non_fractured,0.0002,Non_fractured,0.0013,Non_fractured,0.0005,Non_fractured
val,IMG0003319.jpg,Non_fractured,0.0028,Non_fractured,0.0018,Non_fractured,0.0123,Non_fractured,0.0048,Non_fractured
val,IMG0003323.jpg,Non_fractured,0.2458,Non_fractured,0.7807,Fractured,0.2502,Non_fractured,0.3464,Non_fractured
val,IMG0003333.jpg,Non_fractured,0.4929,Non_fractured,0.0854,Non_fractured,0.2875,Non_fractured,0.2640,Non_fractured
val,IMG0003343.jpg,Non_fractured,0.0022,Non_fractured,0.0001,Non_fractured,0.0472,Non_fractured,0.0130,Non_fractured
val,IMG0003345.jpg,Non_fractured,0.0073,Non_fractured,0.0013,Non_fractured,0.0099,Non_fractured,0.0054,Non_fractured
val,IMG0003346.jpg,Non_fractured,0.0438,Non_fractured,0.0189,Non_fractured,0.1462,Non_fractured,0.0597,Non_fractured
val,IMG0003349.jpg,Non_fractured,0.0109,Non_fractured,0.0105,Non_fractured,0.0175,Non_fractured,0.0124,Non_fractured
val,IMG0003357.jpg,Non_fractured,0.0001,Non_fractured,0.0016,Non_fractured,0.0003,Non_fractured,0.0008,Non_fractured
val,IMG0003361.jpg,Non_fractured,0.0036,Non_fractured,0.0119,Non_fractured,0.0112,Non_fractured,0.0091,Non_fractured
val,IMG0003366.jpg,Non_fractured,0.0211,Non_fractured,0.0011,Non_fractured,0.0714,Non_fractured,0.0256,Non_fractured
val,IMG0003369.jpg,Non_fractured,0.0130,Non_fractured,0.1352,Non_fractured,0.3994,Non_fractured,0.1142,Non_fractured
val,IMG0003372.jpg,Non_fractured,0.4706,Non_fractured,0.9763,Fractured,0.8165,Fractured,0.8402,Fractured
val,IMG0003389.jpg,Non_fractured,0.0000,Non_fractured,0.0004,Non_fractured,0.0005,Non_fractured,0.0003,Non_fractured
val,IMG0003402.jpg,Non_fractured,0.0579,Non_fractured,0.0087,Non_fractured,0.2907,Non_fractured,0.0972,Non_fractured
val,IMG0003411.jpg,Non_fractured,0.0050,Non_fractured,0.0011,Non_fractured,0.0027,Non_fractured,0.0027,Non_fractured
val,IMG0003413.jpg,Non_fractured,0.0703,Non_fractured,0.0727,Non_fractured,0.0179,Non_fractured,0.0577,Non_fractured
val,IMG0003422.jpg,Non_fractured,0.0885,Non_fractured,0.0247,Non_fractured,0.0154,Non_fractured,0.0420,Non_fractured
val,IMG0003434.jpg,Non_fractured,0.2326,Non_fractured,0.0054,Non_fractured,0.1619,Non_fractured,0.1164,Non_fractured
val,IMG0003456.jpg,Non_fractured,0.0050,Non_fractured,0.0041,Non_fractured,0.0815,Non_fractured,0.0245,Non_fractured
val,IMG0003475.jpg,Non_fractured,0.0210,Non_fractured,0.0069,Non_fractured,0.3408,Non_fractured,0.0441,Non_fractured
val,IMG0003500.jpg,Non_fractured,0.0043,Non_fractured,0.0001,Non_fractured,0.0610,Non_fractured,0.0172,Non_fractured
val,IMG0003531.jpg,Non_fractured,0.0085,Non_fractured,0.0091,Non_fractured,0.0523,Non_fractured,0.0201,Non_fractured
val,IMG0003534.jpg,Non_fractured,0.0009,Non_fractured,0.0014,Non_fractured,0.0058,Non_fractured,0.0024,Non_fractured
val,IMG0003535.jpg,Non_fractured,0.0021,Non_fractured,0.0001,Non_fractured,0.0189,Non_fractured,0.0056,Non_fractured
val,IMG0003541.jpg,Non_fractured,0.0740,Non_fractured,0.0003,Non_fractured,0.0295,Non_fractured,0.0307,Non_fractured
val,IMG0003544.jpg,Non_fractured,0.0000,Non_fractured,0.0001,Non_fractured,0.0018,Non_fractured,0.0005,Non_fractured
val,IMG0003558.jpg,Non_fractured,0.0007,Non_fractured,0.0250,Non_fractured,0.0005,Non_fractured,0.0111,Non_fractured
val,IMG0003593.jpg,Non_fractured,0.2039,Non_fractured,0.0997,Non_fractured,0.4056,Non_fractured,0.2115,Non_fractured
val,IMG0003595.jpg,Non_fractured,0.2318,Non_fractured,0.0205,Non_fractured,0.3589,Non_fractured,0.1739,Non_fractured
val,IMG0003597.jpg,Non_fractured,0.0162,Non_fractured,0.0005,Non_fractured,0.0152,Non_fractured,0.0092,Non_fractured
val,IMG0003604.jpg,Non_fractured,0.3216,Non_fractured,0.3754,Fractured,0.4072,Non_fractured,0.3670,Non_fractured
val,IMG0003629.jpg,Non_fractured,0.2529,Non_fractured,0.0130,Non_fractured,0.0737,Non_fractured,0.1030,Non_fractured
val,IMG0003639.jpg,Non_fractured,0.0152,Non_fractured,0.0157,Non_fractured,0.3334,Non_fractured,0.0458,Non_fractured
val,IMG0003643.jpg,Non_fractured,0.0654,Non_fractured,0.3149,Fractured,0.3343,Non_fractured,0.2428,Non_fractured
val,IMG0003646.jpg,Non_fractured,0.0163,Non_fractured,0.0008,Non_fractured,0.0101,Non_fractured,0.0080,Non_fractured
val,IMG0003649.jpg,Non_fractured,0.0065,Non_fractured,0.0011,Non_fractured,0.0084,Non_fractured,0.0047,Non_fractured
val,IMG0003661.jpg,Non_fractured,0.1076,Non_fractured,0.0006,Non_fractured,0.4054,Non_fractured,0.0797,Non_fractured
val,IMG0003674.jpg,Non_fractured,0.2112,Non_fractured,0.0002,Non_fractured,0.0081,Non_fractured,0.0676,Non_fractured
val,IMG0003678.jpg,Non_fractured,0.1566,Non_fractured,0.7855,Fractured,0.6812,Fractured,0.6746,Fractured
val,IMG0003680.jpg,Non_fractured,0.0052,Non_fractured,0.0001,Non_fractured,0.0002,Non_fractured,0.0017,Non_fractured
val,IMG0003700.jpg,Non_fractured,0.1104,Non_fractured,0.0055,Non_fractured,0.0837,Non_fractured,0.0583,Non_fractured
val,IMG0003705.jpg,Non_fractured,0.0468,Non_fractured,0.0490,Non_fractured,0.3683,Non_fractured,0.0786,Non_fractured
val,IMG0003709.jpg,Non_fractured,0.1314,Non_fractured,0.0094,Non_fractured,0.3740,Non_fractured,0.1420,Non_fractured
val,IMG0003714.jpg,Non_fractured,0.0061,Non_fractured,0.0014,Non_fractured,0.0328,Non_fractured,0.0110,Non_fractured
val,IMG0003717.jpg,Non_fractured,0.0008,Non_fractured,0.0016,Non_fractured,0.0003,Non_fractured,0.0010,Non_fractured
val,IMG0003725.jpg,Non_fractured,0.0493,Non_fractured,0.0037,Non_fractured,0.1605,Non_fractured,0.0586,Non_fractured
val,IMG0003735.jpg,Non_fractured,0.0058,Non_fractured,0.0005,Non_fractured,0.0515,Non_fractured,0.0154,Non_fractured
val,IMG0003750.jpg,Non_fractured,0.0133,Non_fractured,0.0006,Non_fractured,0.1331,Non_fractured,0.0390,Non_fractured
val,IMG0003753.jpg,Non_fractured,0.0031,Non_fractured,0.0001,Non_fractured,0.2123,Non_fractured,0.0562,Non_fractured
val,IMG0003759.jpg,Non_fractured,0.0040,Non_fractured,0.0038,Non_fractured,0.0023,Non_fractured,0.0035,Non_fractured
val,IMG0003804.jpg,Non_fractured,0.0173,Non_fractured,0.0004,Non_fractured,0.0344,Non_fractured,0.0145,Non_fractured
val,IMG0003809.jpg,Non_fractured,0.0441,Non_fractured,0.0064,Non_fractured,0.0208,Non_fractured,0.0218,Non_fractured
val,IMG0003815.jpg,Non_fractured,0.0002,Non_fractured,0.0039,Non_fractured,0.0017,Non_fractured,0.0022,Non_fractured
val,IMG0003825.jpg,Non_fractured,0.0004,Non_fractured,0.0000,Non_fractured,0.0092,Non_fractured,0.0025,Non_fractured
val,IMG0003826.jpg,Non_fractured,0.0060,Non_fractured,0.0260,Non_fractured,0.0266,Non_fractured,0.0200,Non_fractured
val,IMG0003829.jpg,Non_fractured,0.0147,Non_fractured,0.0048,Non_fractured,0.0025,Non_fractured,0.0072,Non_fractured
val,IMG0003836.jpg,Non_fractured,0.1359,Non_fractured,0.0000,Non_fractured,0.1345,Non_fractured,0.0770,Non_fractured
val,IMG0003864.jpg,Non_fractured,0.3785,Non_fractured,0.0006,Non_fractured,0.0136,Non_fractured,0.0497,Non_fractured
val,IMG0003866.jpg,Non_fractured,0.0163,Non_fractured,0.0112,Non_fractured,0.0445,Non_fractured,0.0215,Non_fractured
val,IMG0003878.jpg,Non_fractured,0.0269,Non_fractured,0.0038,Non_fractured,0.0368,Non_fractured,0.0195,Non_fractured
val,IMG0003904.jpg,Non_fractured,0.0074,Non_fractured,0.0005,Non_fractured,0.1957,Non_fractured,0.0534,Non_fractured
val,IMG0003931.jpg,Non_fractured,0.2760,Non_fractured,0.0478,Non_fractured,0.0478,Non_fractured,0.1184,Non_fractured
val,IMG0003947.jpg,Non_fractured,0.0597,Non_fractured,0.0019,Non_fractured,0.0263,Non_fractured,0.0262,Non_fractured
val,IMG0003988.jpg,Non_fractured,0.0141,Non_fractured,0.0018,Non_fractured,0.1661,Non_fractured,0.0483,Non_fractured
val,IMG0004106.jpg,Non_fractured,0.7845,Fractured,0.0699,Non_fractured,0.5847,Fractured,0.5756,Fractured
val,IMG0004107.jpg,Non_fractured,0.0019,Non_fractured,0.0003,Non_fractured,0.0078,Non_fractured,0.0027,Non_fractured
val,IMG0004169.jpg,Non_fractured,0.0102,Non_fractured,0.0002,Non_fractured,0.0518,Non_fractured,0.0167,Non_fractured
val,IMG0004201.jpg,Non_fractured,0.0064,Non_fractured,0.0013,Non_fractured,0.0249,Non_fractured,0.0090,Non_fractured
val,IMG0004214.jpg,Non_fractured,0.1288,Non_fractured,0.0188,Non_fractured,0.0071,Non_fractured,0.0498,Non_fractured
val,IMG0004251.jpg,Non_fractured,0.0707,Non_fractured,0.0394,Non_fractured,0.2771,Non_fractured,0.1108,Non_fractured
val,IMG0004298.jpg,Non_fractured,0.0855,Non_fractured,0.0000,Non_fractured,0.0054,Non_fractured,0.0279,Non_fractured
test,IMG0003297.jpg,Fractured,0.1586,Non_fractured,0.0006,Non_fractured,0.1663,Non_fractured,0.0926,Non_fractured
test,IMG0003298.jpg,Fractured,0.4307,Non_fractured,0.0010,Non_fractured,0.0036,Non_fractured,0.0527,Non_fractured
test,IMG0003301.jpg,Fractured,0.5156,Non_fractured,0.3529,Fractured,0.2630,Non_fractured,0.3799,Non_fractured
test,IMG0003308.jpg,Fractured,0.0035,Non_fractured,0.0156,Non_fractured,0.0004,Non_fractured,0.0079,Non_fractured
test,IMG0003309.jpg,Fractured,0.5187,Non_fractured,0.4989,Fractured,0.0359,Non_fractured,0.4912,Fractured
